0	1	0	4	1	0.343472	shift	FWHM	28.960394	0	0	0
1	-1	0	2	1	0.343472	shift	FWHM	14.480448	0	0	0
0	0	2	2	1	0.582086	shift	FWHM	6107.448832	0	0	0
1	1	0	2	1	0.594913	shift	FWHM	1500.590241	0	0	0
1	-2	0	4	1	0.594913	shift	FWHM	3001.180481	0	0	0
1	1	-1	4	1	0.662291	shift	FWHM	5762.734898	0	0	0
1	-2	-1	4	1	0.662291	shift	FWHM	5762.730906	0	0	0
1	-2	1	4	1	0.662291	shift	FWHM	5762.730906	0	0	0
1	-1	-2	2	1	0.675869	shift	FWHM	2.596721	0	0	0
1	-1	2	2	1	0.675869	shift	FWHM	2.228645	0	0	0
0	1	2	4	1	0.675869	shift	FWHM	4.457240	0	0	0
0	1	-2	4	1	0.675869	shift	FWHM	5.193649	0	0	0
0	2	0	4	1	0.686948	shift	FWHM	23.386017	0	0	0
2	-2	0	2	1	0.686948	shift	FWHM	11.693402	0	0	0
1	1	-2	4	1	0.832317	shift	FWHM	475.497345	0	0	0
1	-2	-2	4	1	0.832317	shift	FWHM	475.495992	0	0	0
1	-2	2	4	1	0.832317	shift	FWHM	475.498697	0	0	0
0	2	-2	4	1	0.900405	shift	FWHM	83.432936	0	0	0
0	2	2	4	1	0.900405	shift	FWHM	416.007435	0	0	0
2	-2	-2	2	1	0.900405	shift	FWHM	41.716277	0	0	0
2	-2	2	2	1	0.900405	shift	FWHM	208.005359	0	0	0
2	-3	0	4	1	0.908750	shift	FWHM	14.935171	0	0	0
1	-3	0	4	1	0.908750	shift	FWHM	14.936005	0	0	0
1	2	0	4	1	0.908750	shift	FWHM	14.935727	0	0	0
2	-3	-1	4	1	0.954220	shift	FWHM	57.969293	0	0	0
2	-3	1	4	1	0.954220	shift	FWHM	202.035486	0	0	0
1	-3	-1	4	1	0.954220	shift	FWHM	202.035303	0	0	0
1	-3	1	4	1	0.954220	shift	FWHM	57.969308	0	0	0
1	2	-1	4	1	0.954220	shift	FWHM	57.969231	0	0	0
1	2	1	4	1	0.954220	shift	FWHM	202.036219	0	0	0
0	3	0	4	1	1.030429	shift	FWHM	11506.194456	0	0	0
3	-3	0	2	1	1.030429	shift	FWHM	5753.097228	0	0	0
1	-2	-3	4	1	1.056550	shift	FWHM	6821.252770	0	0	0
1	-2	3	4	1	1.056550	shift	FWHM	6821.252770	0	0	0
1	1	-3	4	1	1.056550	shift	FWHM	6821.254160	0	0	0
2	-3	-2	4	1	1.079197	shift	FWHM	81.873862	0	0	0
2	-3	2	4	1	1.079197	shift	FWHM	59.037059	0	0	0
1	-3	-2	4	1	1.079197	shift	FWHM	59.036628	0	0	0
1	-3	2	4	1	1.079197	shift	FWHM	81.875819	0	0	0
1	2	-2	4	1	1.079197	shift	FWHM	81.875167	0	0	0
1	2	2	4	1	1.079197	shift	FWHM	59.036772	0	0	0
0	0	4	2	1	1.164187	shift	FWHM	1483.475973	0	0	0
0	3	2	4	1	1.183481	shift	FWHM	3663.840303	0	0	0
0	3	-2	4	1	1.183481	shift	FWHM	3872.836997	0	0	0
3	-3	-2	2	1	1.183481	shift	FWHM	1936.423160	0	0	0
3	-3	2	2	1	1.183481	shift	FWHM	1831.915617	0	0	0
2	2	0	2	1	1.189842	shift	FWHM	358.168185	0	0	0
2	-4	0	4	1	1.189842	shift	FWHM	716.336370	0	0	0
1	-1	-4	2	1	1.213801	shift	FWHM	112.485179	0	0	0
1	-1	4	2	1	1.213801	shift	FWHM	32.234118	0	0	0
0	1	4	4	1	1.213801	shift	FWHM	64.468521	0	0	0
0	1	-4	4	1	1.213801	shift	FWHM	224.970854	0	0	0
2	2	-1	4	1	1.224923	shift	FWHM	1911.469922	0	0	0
2	-4	-1	4	1	1.224923	shift	FWHM	1911.473215	0	0	0
2	-4	1	4	1	1.224923	shift	FWHM	1911.473215	0	0	0
1	-4	0	4	1	1.238429	shift	FWHM	23.631513	0	0	0
1	3	0	4	1	1.238429	shift	FWHM	23.631229	0	0	0
3	-4	0	4	1	1.238429	shift	FWHM	23.630377	0	0	0
1	2	-3	4	1	1.260247	shift	FWHM	39.344255	0	0	0
1	2	3	4	1	1.260247	shift	FWHM	30.854238	0	0	0
2	-3	-3	4	1	1.260247	shift	FWHM	39.344462	0	0	0
2	-3	3	4	1	1.260247	shift	FWHM	30.853946	0	0	0
1	-3	-3	4	1	1.260247	shift	FWHM	30.853873	0	0	0
1	-3	3	4	1	1.260247	shift	FWHM	39.344514	0	0	0
1	-4	-1	4	1	1.272171	shift	FWHM	3.112971	0	0	0
1	-4	1	4	1	1.272171	shift	FWHM	141.227537	0	0	0
1	3	-1	4	1	1.272171	shift	FWHM	141.226663	0	0	0
1	3	1	4	1	1.272171	shift	FWHM	3.112992	0	0	0
3	-4	-1	4	1	1.272171	shift	FWHM	141.227287	0	0	0
3	-4	1	4	1	1.272171	shift	FWHM	3.112977	0	0	0
1	1	-4	4	1	1.307394	shift	FWHM	345.903803	0	0	0
1	-2	-4	4	1	1.307394	shift	FWHM	345.902606	0	0	0
1	-2	4	4	1	1.307394	shift	FWHM	345.905001	0	0	0
2	2	-2	4	1	1.324603	shift	FWHM	163.768313	0	0	0
2	-4	-2	4	1	1.324603	shift	FWHM	163.767150	0	0	0
2	-4	2	4	1	1.324603	shift	FWHM	163.769476	0	0	0
2	-2	-4	2	1	1.351762	shift	FWHM	19.395489	0	0	0
2	-2	4	2	1	1.351762	shift	FWHM	26.406167	0	0	0
0	2	-4	4	1	1.351762	shift	FWHM	38.791380	0	0	0
0	2	4	4	1	1.351762	shift	FWHM	52.811894	0	0	0
1	3	-2	4	1	1.368414	shift	FWHM	0.398992	0	0	0
1	3	2	4	1	1.368414	shift	FWHM	11.444646	0	0	0
3	-4	-2	4	1	1.368414	shift	FWHM	0.399021	0	0	0
3	-4	2	4	1	1.368414	shift	FWHM	11.444042	0	0	0
1	-4	-2	4	1	1.368414	shift	FWHM	11.444847	0	0	0
1	-4	2	4	1	1.368414	shift	FWHM	0.398982	0	0	0
0	4	0	4	1	1.373920	shift	FWHM	120.081726	0	0	0
4	-4	0	2	1	1.373920	shift	FWHM	60.042031	0	0	0
2	-4	-3	4	1	1.475853	shift	FWHM	2954.780499	0	0	0
2	-4	3	4	1	1.475853	shift	FWHM	2954.780499	0	0	0
2	2	-3	4	1	1.475853	shift	FWHM	2954.779116	0	0	0
2	-3	-4	4	1	1.476894	shift	FWHM	57.697041	0	0	0
2	-3	4	4	1	1.476894	shift	FWHM	1.223203	0	0	0
1	-3	-4	4	1	1.476894	shift	FWHM	1.223301	0	0	0
1	-3	4	4	1	1.476894	shift	FWHM	57.697673	0	0	0
1	2	-4	4	1	1.476894	shift	FWHM	57.697462	0	0	0
1	2	4	4	1	1.476894	shift	FWHM	1.223268	0	0	0
0	4	2	4	1	1.492150	shift	FWHM	37.845030	0	0	0
0	4	-2	4	1	1.492150	shift	FWHM	47.035976	0	0	0
4	-4	-2	2	1	1.492150	shift	FWHM	23.518738	0	0	0
4	-4	2	2	1	1.492150	shift	FWHM	18.922341	0	0	0
3	-5	0	4	1	1.497201	shift	FWHM	16.261848	0	0	0
2	3	0	4	1	1.497201	shift	FWHM	16.262440	0	0	0
2	-5	0	4	1	1.497201	shift	FWHM	16.262835	0	0	0
1	3	-3	4	1	1.515298	shift	FWHM	0.470354	0	0	0
1	3	3	4	1	1.515298	shift	FWHM	1.319184	0	0	0
1	-4	-3	4	1	1.515298	shift	FWHM	1.319128	0	0	0
1	-4	3	4	1	1.515298	shift	FWHM	0.470407	0	0	0
3	-4	-3	4	1	1.515298	shift	FWHM	0.470392	0	0	0
3	-4	3	4	1	1.515298	shift	FWHM	1.319144	0	0	0
2	3	-1	4	1	1.525230	shift	FWHM	52.390326	0	0	0
2	3	1	4	1	1.525230	shift	FWHM	50.629862	0	0	0
3	-5	-1	4	1	1.525230	shift	FWHM	52.390255	0	0	0
3	-5	1	4	1	1.525230	shift	FWHM	50.630302	0	0	0
2	-5	-1	4	1	1.525230	shift	FWHM	50.630365	0	0	0
2	-5	1	4	1	1.525230	shift	FWHM	52.390245	0	0	0
0	3	-4	4	1	1.554731	shift	FWHM	1669.484672	0	0	0
0	3	4	4	1	1.554731	shift	FWHM	1783.791944	0	0	0
3	-3	-4	2	1	1.554731	shift	FWHM	834.745666	0	0	0
3	-3	4	2	1	1.554731	shift	FWHM	891.892530	0	0	0
1	-2	-5	4	1	1.572166	shift	FWHM	900.626589	0	0	0
1	-2	5	4	1	1.572166	shift	FWHM	900.626589	0	0	0
1	1	-5	4	1	1.572166	shift	FWHM	900.626198	0	0	0
1	-5	0	4	1	1.574035	shift	FWHM	266.774741	0	0	0
1	4	0	4	1	1.574035	shift	FWHM	266.774741	0	0	0
4	-5	0	4	1	1.574035	shift	FWHM	266.774741	0	0	0
1	-5	1	4	1	1.600719	shift	FWHM	1019.728037	0	0	0
1	4	-1	4	1	1.600719	shift	FWHM	1019.730827	0	0	0
1	4	1	4	1	1.600719	shift	FWHM	1228.441192	0	0	0
1	-5	-1	4	1	1.600719	shift	FWHM	1228.438130	0	0	0
4	-5	-1	4	1	1.600719	shift	FWHM	1019.728967	0	0	0
4	-5	1	4	1	1.600719	shift	FWHM	1228.439150	0	0	0
3	-5	-2	4	1	1.606386	shift	FWHM	262.328080	0	0	0
3	-5	2	4	1	1.606386	shift	FWHM	43.750782	0	0	0
2	-5	-2	4	1	1.606386	shift	FWHM	43.750349	0	0	0
2	-5	2	4	1	1.606386	shift	FWHM	262.332171	0	0	0
2	3	-2	4	1	1.606386	shift	FWHM	262.330535	0	0	0
2	3	2	4	1	1.606386	shift	FWHM	43.750522	0	0	0
2	2	-4	4	1	1.664678	shift	FWHM	212.528423	0	0	0
2	-4	-4	4	1	1.664678	shift	FWHM	212.526955	0	0	0
2	-4	4	4	1	1.664678	shift	FWHM	212.529891	0	0	0
1	-5	-2	4	1	1.678229	shift	FWHM	100.655479	0	0	0
1	-5	2	4	1	1.678229	shift	FWHM	136.604620	0	0	0
1	4	-2	4	1	1.678229	shift	FWHM	136.604204	0	0	0
1	4	2	4	1	1.678229	shift	FWHM	100.655837	0	0	0
4	-5	-2	4	1	1.678229	shift	FWHM	136.602539	0	0	0
4	-5	2	4	1	1.678229	shift	FWHM	100.657266	0	0	0
1	3	-4	4	1	1.699748	shift	FWHM	98.905698	0	0	0
3	-4	-4	4	1	1.699748	shift	FWHM	98.906455	0	0	0
3	-4	4	4	1	1.699748	shift	FWHM	150.278083	0	0	0
1	-4	-4	4	1	1.699748	shift	FWHM	150.276919	0	0	0
1	-4	4	4	1	1.699748	shift	FWHM	98.905446	0	0	0
1	3	4	4	1	1.699748	shift	FWHM	150.277210	0	0	0
2	-3	-5	4	1	1.715711	shift	FWHM	61.595051	0	0	0
2	-3	5	4	1	1.715711	shift	FWHM	22.264326	0	0	0
1	-3	-5	4	1	1.715711	shift	FWHM	22.264353	0	0	0
1	-3	5	4	1	1.715711	shift	FWHM	61.595126	0	0	0
1	2	-5	4	1	1.715711	shift	FWHM	61.594747	0	0	0
1	2	5	4	1	1.715711	shift	FWHM	22.264218	0	0	0
0	5	0	4	1	1.717423	shift	FWHM	4.040679	0	0	0
5	-5	0	2	1	1.717423	shift	FWHM	2.020551	0	0	0
3	-5	-3	4	1	1.733223	shift	FWHM	54.111979	0	0	0
3	-5	3	4	1	1.733223	shift	FWHM	47.041554	0	0	0
2	3	-3	4	1	1.733223	shift	FWHM	54.112286	0	0	0
2	3	3	4	1	1.733223	shift	FWHM	47.041098	0	0	0
2	-5	-3	4	1	1.733223	shift	FWHM	47.041619	0	0	0
2	-5	3	4	1	1.733223	shift	FWHM	54.111935	0	0	0
0	0	6	2	1	1.746318	shift	FWHM	1590.710810	0	0	0
1	-1	-6	2	1	1.779781	shift	FWHM	23.190479	0	0	0
1	-1	6	2	1	1.779781	shift	FWHM	0.018371	0	0	0
0	1	6	4	1	1.779781	shift	FWHM	0.036734	0	0	0
0	1	-6	4	1	1.779781	shift	FWHM	46.380868	0	0	0
3	3	0	2	1	1.784804	shift	FWHM	1414.147754	0	0	0
3	-6	0	4	1	1.784804	shift	FWHM	2828.295508	0	0	0
4	-5	-3	4	1	1.800012	shift	FWHM	1618.235067	0	0	0
4	-5	3	4	1	1.800012	shift	FWHM	1609.506388	0	0	0
1	-5	-3	4	1	1.800012	shift	FWHM	1609.505981	0	0	0
1	-5	3	4	1	1.800012	shift	FWHM	1618.234658	0	0	0
1	4	-3	4	1	1.800012	shift	FWHM	1618.235884	0	0	0
1	4	3	4	1	1.800012	shift	FWHM	1609.507204	0	0	0
